case_id,activity,timestamp,resource,amount
ORD-227,Goods Issued,2024-01-14 19:19:16,Warehouse,45483.11
ORD-227,Invoice Sent,2024-01-16 14:03:46,Accounts Receivable,45483.11
ORD-227,Payment Received,2024-01-20 03:41:41,Accounts Receivable,45483.11
ORD-228,Order Created,2024-03-20 00:00:00,Sales Rep,7982.28
ORD-228,Credit Check,2024-03-21 23:09:11,Finance Team,7982.28
ORD-228,Goods Issued,2024-03-23 09:14:59,Warehouse,7982.28
ORD-228,Invoice Sent,2024-03-25 01:51:31,Accounts Receivable,7982.28
ORD-228,Payment Received,2024-03-27 15:05:50,Accounts Receivable,7982.28
ORD-229,Order Created,2024-04-06 00:00:00,Sales Rep,47120.64
ORD-229,Credit Check,2024-04-08 10:37:12,Finance Team,47120.64
ORD-229,Goods Issued,2024-04-09 20:28:52,Warehouse,47120.64
ORD-229,Invoice Sent,2024-04-11 21:28:38,Accounts Receivable,47120.64
ORD-229,Payment Received,2024-04-13 04:11:23,Accounts Receivable,47120.64
ORD-230,Order Created,2024-05-29 00:00:00,Sales Rep,4850.35
ORD-230,Credit Check,2024-05-30 15:27:37,Finance Team,4850.35
ORD-230,Goods Issued,2024-06-02 14:22:44,Warehouse,4850.35
ORD-230,Invoice Sent,2024-06-04 00:01:12,Accounts Receivable,4850.35
ORD-230,Payment Received,2024-06-06 09:17:36,Accounts Receivable,4850.35
ORD-231,Order Created,2024-04-15 00:00:00,Sales Rep,41250.6
ORD-231,Credit Check,2024-04-16 14:26:49,Finance Team,41250.6
ORD-231,Goods Issued,2024-04-18 01:16:12,Warehouse,41250.6
ORD-231,Invoice Sent,2024-04-20 18:43:42,Accounts Receivable,41250.6
ORD-231,Payment Received,2024-04-23 16:13:17,Accounts Receivable,41250.6
ORD-232,Order Created,2024-01-06 00:00:00,Sales Rep,2547.72
ORD-232,Credit Check,2024-01-08 05:35:49,Finance Team,2547.72
ORD-232,Goods Issued,2024-01-10 11:01:06,Warehouse,2547.72
ORD-232,Invoice Sent,2024-01-12 01:21:44,Accounts Receivable,2547.72
ORD-232,Payment Received,2024-01-14 22:15:07,Accounts Receivable,2547.72
ORD-233,Order Created,2024-04-01 00:00:00,Sales Rep,47420.17
ORD-233,Credit Check,2024-04-04 02:58:46,Finance Team,47420.17
ORD-233,Goods Issued,2024-04-06 03:19:54,Warehouse,47420.17
ORD-233,Invoice Sent,2024-04-09 07:03:56,Accounts Receivable,47420.17
ORD-233,Payment Received,2024-04-10 16:28:49,Accounts Receivable,47420.17
ORD-234,Order Created,2024-05-11 00:00:00,Sales Rep,44846.02
ORD-234,Credit Check,2024-05-13 15:12:52,Finance Team,44846.02
ORD-234,Goods Issued,2024-05-16 17:09:48,Warehouse,44846.02
ORD-234,Invoice Sent,2024-05-19 01:39:48,Accounts Receivable,44846.02
ORD-234,Payment Received,2024-05-20 08:48:39,Accounts Receivable,44846.02
ORD-235,Order Created,2024-01-14 00:00:00,Sales Rep,9035.97
ORD-235,Credit Check,2024-01-15 03:55:05,Finance Team,9035.97
ORD-235,Goods Issued,2024-01-16 06:48:54,Warehouse,9035.97
ORD-235,Invoice Sent,2024-01-17 18:40:33,Accounts Receivable,9035.97
ORD-235,Payment Received,2024-01-19 02:20:03,Accounts Receivable,9035.97
ORD-236,Order Created,2024-05-01 00:00:00,Sales Rep,43717.39
ORD-236,Credit Check,2024-05-02 23:45:05,Finance Team,43717.39
ORD-236,Goods Issued,2024-05-05 07:38:02,Warehouse,43717.39
ORD-236,Invoice Sent,2024-05-08 07:18:15,Accounts Receivable,43717.39
ORD-236,Payment Received,2024-05-11 14:19:19,Accounts Receivable,43717.39
ORD-237,Order Created,2024-02-01 00:00:00,Sales Rep,22249.11
ORD-237,Credit Check,2024-02-02 23:54:48,Finance Team,22249.11
ORD-237,Goods Issued,2024-02-05 02:34:15,Warehouse,22249.11
ORD-237,Invoice Sent,2024-02-07 13:05:33,Accounts Receivable,22249.11
ORD-237,Payment Received,2024-02-09 00:03:30,Accounts Receivable,22249.11
ORD-238,Order Created,2024-04-14 00:00:00,Sales Rep,49820.36
ORD-238,Credit Check,2024-04-16 09:12:45,Finance Team,49820.36
ORD-238,Goods Issued,2024-04-17 18:42:31,Warehouse,49820.36
ORD-238,Invoice Sent,2024-04-19 22:44:11,Accounts Receivable,49820.36
ORD-238,Payment Received,2024-04-21 16:14:27,Accounts Receivable,49820.36
ORD-239,Order Created,2024-04-06 00:00:00,Sales Rep,21501.59
ORD-239,Credit Check,2024-04-08 16:20:30,Finance Team,21501.59
ORD-239,Goods Issued,2024-04-10 00:42:10,Warehouse,21501.59
ORD-239,Invoice Sent,2024-04-12 22:49:13,Accounts Receivable,21501.59
ORD-239,Payment Received,2024-04-14 18:47:02,Accounts Receivable,21501.59
ORD-240,Order Created,2024-02-06 00:00:00,Sales Rep,42466.02
ORD-240,Credit Check,2024-02-08 00:43:33,Finance Team,42466.02
ORD-240,Goods Issued,2024-02-10 02:53:51,Warehouse,42466.02
ORD-240,Invoice Sent,2024-02-13 16:35:10,Accounts Receivable,42466.02
ORD-240,Payment Received,2024-02-14 23:41:47,Accounts Receivable,42466.02
ORD-241,Order Created,2024-04-05 00:00:00,Sales Rep,43484.54
ORD-241,Credit Check,2024-04-07 14:40:19,Finance Team,43484.54
ORD-241,Goods Issued,2024-04-08 21:09:55,Warehouse,43484.54
ORD-241,Invoice Sent,2024-04-11 00:44:49,Accounts Receivable,43484.54
ORD-241,Payment Received,2024-04-13 16:27:48,Accounts Receivable,43484.54
ORD-242,Order Created,2024-06-12 00:00:00,Sales Rep,30288.45
ORD-242,Credit Check,2024-06-14 05:05:28,Finance Team,30288.45
ORD-242,Goods Issued,2024-06-16 01:50:11,Warehouse,30288.45
ORD-242,Invoice Sent,2024-06-18 16:45:20,Accounts Receivable,30288.45
ORD-242,Payment Received,2024-06-22 02:06:28,Accounts Receivable,30288.45
ORD-243,Order Created,2024-01-18 00:00:00,Sales Rep,11322.45
ORD-243,Credit Check,2024-01-20 06:18:53,Finance Team,11322.45
ORD-243,Goods Issued,2024-01-22 17:30:15,Warehouse,11322.45
ORD-243,Invoice Sent,2024-01-23 23:49:10,Accounts Receivable,11322.45
ORD-243,Payment Received,2024-01-26 10:10:44,Accounts Receivable,11322.45
ORD-244,Order Created,2024-03-27 00:00:00,Sales Rep,45542.59
ORD-244,Credit Check,2024-03-29 17:14:03,Finance Team,45542.59
ORD-244,Goods Issued,2024-03-31 19:30:37,Warehouse,45542.59
ORD-244,Invoice Sent,2024-04-03 05:50:13,Accounts Receivable,45542.59
ORD-244,Payment Received,2024-04-05 10:25:39,Accounts Receivable,45542.59
ORD-245,Order Created,2024-02-10 00:00:00,Sales Rep,4387.51
ORD-245,Credit Check,2024-02-11 11:52:01,Finance Team,4387.51
ORD-245,Goods Issued,2024-02-14 05:39:47,Warehouse,4387.51
ORD-245,Invoice Sent,2024-02-16 03:02:15,Accounts Receivable,4387.51
ORD-245,Payment Received,2024-02-18 03:44:56,Accounts Receivable,4387.51
ORD-246,Order Created,2024-05-09 00:00:00,Sales Rep,18602.44
ORD-246,Credit Check,2024-05-10 04:34:21,Finance Team,18602.44
ORD-246,Goods Issued,2024-05-12 11:52:28,Warehouse,18602.44
ORD-246,Invoice Sent,2024-05-14 02:51:27,Accounts Receivable,18602.44
ORD-246,Payment Received,2024-05-15 22:00:42,Accounts Receivable,18602.44
ORD-247,Order Created,2024-01-05 00:00:00,Sales Rep,43041.33
ORD-247,Credit Check,2024-01-06 23:31:51,Finance Team,43041.33
ORD-247,Goods Issued,2024-01-10 00:52:58,Warehouse,43041.33
ORD-247,Invoice Sent,2024-01-11 13:13:16,Accounts Receivable,43041.33
ORD-247,Payment Received,2024-01-15 01:52:58,Accounts Receivable,43041.33
ORD-248,Order Created,2024-05-18 00:00:00,Sales Rep,23235.69
ORD-248,Credit Check,2024-05-20 18:25:05,Finance Team,23235.69
ORD-248,Goods Issued,2024-05-22 15:38:06,Warehouse,23235.69
ORD-248,Invoice Sent,2024-05-24 07:31:04,Accounts Receivable,23235.69
ORD-248,Payment Received,2024-05-26 05:03:33,Accounts Receivable,23235.69
ORD-249,Order Created,2024-04-14 00:00:00,Sales Rep,33800.13
ORD-249,Credit Check,2024-04-16 05:37:08,Finance Team,33800.13
ORD-249,Goods Issued,2024-04-18 00:44:42,Warehouse,33800.13
ORD-249,Invoice Sent,2024-04-20 17:05:33,Accounts Receivable,33800.13
ORD-249,Payment Received,2024-04-23 14:36:10,Accounts Receivable,33800.13
ORD-250,Order Created,2024-01-28 00:00:00,Sales Rep,9185.05
ORD-250,Credit Check,2024-01-29 01:45:36,Finance Team,9185.05
ORD-250,Goods Issued,2024-01-31 13:06:27,Warehouse,9185.05
ORD-250,Invoice Sent,2024-02-02 20:58:12,Accounts Receivable,9185.05
ORD-250,Payment Received,2024-02-04 19:45:08,Accounts Receivable,9185.05
ORD-251,Order Created,2024-02-13 00:00:00,Sales Rep,42364.35
ORD-251,Credit Check,2024-02-15 06:30:39,Finance Team,42364.35
ORD-251,Goods Issued,2024-02-18 13:05:22,Warehouse,42364.35
ORD-251,Invoice Sent,2024-02-21 02:02:18,Accounts Receivable,42364.35
ORD-251,Payment Received,2024-02-23 13:56:13,Accounts Receivable,42364.35
ORD-252,Order Created,2024-03-18 00:00:00,Sales Rep,2675.2
ORD-252,Credit Check,2024-03-19 02:44:24,Finance Team,2675.2
ORD-252,Goods Issued,2024-03-21 04:14:10,Warehouse,2675.2
ORD-252,Invoice Sent,2024-03-24 01:11:36,Accounts Receivable,2675.2
ORD-252,Payment Received,2024-03-25 03:04:54,Accounts Receivable,2675.2
ORD-253,Order Created,2024-02-28 00:00:00,Sales Rep,6983.39
ORD-253,Credit Check,2024-02-29 15:10:31,Finance Team,6983.39
ORD-253,Goods Issued,2024-03-02 15:31:21,Warehouse,6983.39
ORD-253,Invoice Sent,2024-03-03 17:31:05,Accounts Receivable,6983.39
ORD-253,Payment Received,2024-03-05 00:38:19,Accounts Receivable,6983.39
ORD-254,Order Created,2024-02-12 00:00:00,Sales Rep,49344.88
ORD-254,Credit Check,2024-02-13 05:48:03,Finance Team,49344.88
ORD-254,Goods Issued,2024-02-15 05:12:48,Warehouse,49344.88
ORD-254,Invoice Sent,2024-02-18 18:03:49,Accounts Receivable,49344.88
ORD-254,Payment Received,2024-02-21 08:16:41,Accounts Receivable,49344.88
ORD-255,Order Created,2024-06-19 00:00:00,Sales Rep,13457.0
ORD-255,Credit Check,2024-06-20 23:27:52,Finance Team,13457.0
ORD-255,Goods Issued,2024-06-23 07:28:26,Warehouse,13457.0
ORD-255,Invoice Sent,2024-06-24 14:10:38,Accounts Receivable,13457.0
ORD-255,Payment Received,2024-06-25 15:36:58,Accounts Receivable,13457.0
ORD-256,Order Created,2024-03-20 00:00:00,Sales Rep,16088.57
ORD-256,Credit Check,2024-03-22 21:06:40,Finance Team,16088.57
ORD-256,Goods Issued,2024-03-25 08:17:25,Warehouse,16088.57
ORD-256,Invoice Sent,2024-03-26 16:05:05,Accounts Receivable,16088.57
ORD-256,Payment Received,2024-03-28 01:07:32,Accounts Receivable,16088.57
ORD-257,Order Created,2024-06-05 00:00:00,Sales Rep,36810.64
ORD-257,Credit Check,2024-06-07 06:21:36,Finance Team,36810.64
ORD-257,Goods Issued,2024-06-10 13:09:54,Warehouse,36810.64
ORD-257,Invoice Sent,2024-06-12 04:10:07,Accounts Receivable,36810.64
ORD-257,Payment Received,2024-06-15 00:51:50,Accounts Receivable,36810.64
ORD-258,Order Created,2024-06-19 00:00:00,Sales Rep,42067.65
ORD-258,Credit Check,2024-06-21 20:09:18,Finance Team,42067.65
ORD-258,Goods Issued,2024-06-24 05:35:32,Warehouse,42067.65
ORD-258,Invoice Sent,2024-06-26 21:58:49,Accounts Receivable,42067.65
ORD-258,Payment Received,2024-06-30 04:49:45,Accounts Receivable,42067.65
ORD-259,Order Created,2024-03-16 00:00:00,Sales Rep,28959.88
ORD-259,Credit Check,2024-03-17 05:25:45,Finance Team,28959.88
ORD-259,Goods Issued,2024-03-19 19:36:49,Warehouse,28959.88
ORD-259,Invoice Sent,2024-03-22 15:42:37,Accounts Receivable,28959.88
ORD-259,Payment Received,2024-03-24 20:32:22,Accounts Receivable,28959.88
ORD-260,Order Created,2024-05-21 00:00:00,Sales Rep,47102.89
ORD-260,Credit Check,2024-05-23 03:29:11,Finance Team,47102.89
ORD-260,Goods Issued,2024-05-25 21:47:51,Warehouse,47102.89
ORD-260,Invoice Sent,2024-05-27 08:44:14,Accounts Receivable,47102.89
ORD-260,Payment Received,2024-05-30 03:25:45,Accounts Receivable,47102.89
ORD-261,Order Created,2024-03-03 00:00:00,Sales Rep,49971.27
ORD-261,Credit Check,2024-03-06 13:05:06,Finance Team,49971.27
ORD-261,Goods Issued,2024-03-08 17:19:23,Warehouse,49971.27
ORD-261,Invoice Sent,2024-03-12 00:16:42,Accounts Receivable,49971.27
ORD-261,Payment Received,2024-03-15 02:08:38,Accounts Receivable,49971.27
ORD-262,Order Created,2024-03-08 00:00:00,Sales Rep,28783.8
ORD-262,Credit Check,2024-03-10 07:13:28,Finance Team,28783.8
ORD-262,Goods Issued,2024-03-12 19:57:13,Warehouse,28783.8
ORD-262,Invoice Sent,2024-03-15 16:23:10,Accounts Receivable,28783.8
ORD-262,Payment Received,2024-03-17 13:25:06,Accounts Receivable,28783.8
ORD-263,Order Created,2024-05-20 00:00:00,Sales Rep,45167.41
ORD-263,Credit Check,2024-05-23 02:45:14,Finance Team,45167.41
ORD-263,Goods Issued,2024-05-25 08:38:37,Warehouse,45167.41
ORD-263,Invoice Sent,2024-05-28 12:33:03,Accounts Receivable,45167.41
ORD-263,Payment Received,2024-05-30 00:16:29,Accounts Receivable,45167.41
ORD-264,Order Created,2024-03-29 00:00:00,Sales Rep,27679.97
ORD-264,Credit Check,2024-03-30 15:45:44,Finance Team,27679.97
ORD-264,Goods Issued,2024-04-01 22:00:44,Warehouse,27679.97
ORD-264,Invoice Sent,2024-04-04 03:17:03,Accounts Receivable,27679.97
ORD-264,Payment Received,2024-04-06 06:19:45,Accounts Receivable,27679.97
ORD-265,Order Created,2024-04-02 00:00:00,Sales Rep,19640.57
ORD-265,Credit Check,2024-04-03 21:32:14,Finance Team,19640.57
ORD-265,Goods Issued,2024-04-05 08:56:21,Warehouse,19640.57
ORD-265,Invoice Sent,2024-04-07 02:51:19,Accounts Receivable,19640.57
ORD-265,Payment Received,2024-04-08 13:45:51,Accounts Receivable,19640.57
ORD-266,Order Created,2024-04-08 00:00:00,Sales Rep,4586.6
ORD-266,Credit Check,2024-04-09 08:05:07,Finance Team,4586.6
ORD-266,Goods Issued,2024-04-11 14:55:44,Warehouse,4586.6
ORD-266,Invoice Sent,2024-04-14 03:22:39,Accounts Receivable,4586.6
ORD-266,Payment Received,2024-04-16 03:23:55,Accounts Receivable,4586.6
ORD-267,Order Created,2024-03-12 00:00:00,Sales Rep,27575.82
ORD-267,Credit Check,2024-03-14 00:54:57,Finance Team,27575.82
ORD-267,Goods Issued,2024-03-15 23:54:59,Warehouse,27575.82
ORD-267,Invoice Sent,2024-03-17 01:08:50,Accounts Receivable,27575.82
ORD-267,Payment Received,2024-03-18 17:31:38,Accounts Receivable,27575.82
ORD-268,Order Created,2024-02-17 00:00:00,Sales Rep,19629.59
ORD-268,Credit Check,2024-02-19 03:50:53,Finance Team,19629.59
ORD-268,Goods Issued,2024-02-21 05:27:40,Warehouse,19629.59
ORD-268,Invoice Sent,2024-02-23 10:38:26,Accounts Receivable,19629.59
ORD-268,Payment Received,2024-02-25 23:21:18,Accounts Receivable,19629.59
ORD-269,Order Created,2024-04-17 00:00:00,Sales Rep,40836.3
ORD-269,Credit Check,2024-04-20 11:50:17,Finance Team,40836.3
ORD-269,Goods Issued,2024-04-21 17:41:18,Warehouse,40836.3
ORD-269,Invoice Sent,2024-04-23 09:45:54,Accounts Receivable,40836.3
ORD-269,Payment Received,2024-04-24 15:00:02,Accounts Receivable,40836.3
ORD-270,Order Created,2024-05-03 00:00:00,Sales Rep,32726.26
ORD-270,Credit Check,2024-05-06 11:47:18,Finance Team,32726.26
ORD-270,Goods Issued,2024-05-09 06:17:55,Warehouse,32726.26
ORD-270,Invoice Sent,2024-05-11 08:59:27,Accounts Receivable,32726.26
ORD-270,Payment Received,2024-05-13 01:08:49,Accounts Receivable,32726.26
ORD-271,Order Created,2024-01-19 00:00:00,Sales Rep,24479.98
ORD-271,Credit Check,2024-01-20 04:52:05,Finance Team,24479.98
ORD-271,Goods Issued,2024-01-22 04:11:24,Warehouse,24479.98
ORD-271,Invoice Sent,2024-01-23 16:30:55,Accounts Receivable,24479.98
ORD-271,Payment Received,2024-01-25 06:11:21,Accounts Receivable,24479.98
ORD-272,Order Created,2024-06-04 00:00:00,Sales Rep,16057.21
ORD-272,Credit Check,2024-06-06 01:52:47,Finance Team,16057.21
ORD-272,Goods Issued,2024-06-07 16:49:21,Warehouse,16057.21
ORD-272,Invoice Sent,2024-06-09 22:07:06,Accounts Receivable,16057.21
ORD-272,Payment Received,2024-06-12 08:29:37,Accounts Receivable,16057.21
ORD-273,Order Created,2024-05-11 00:00:00,Sales Rep,14358.58
ORD-273,Credit Check,2024-05-13 15:30:44,Finance Team,14358.58
ORD-273,Goods Issued,2024-05-15 16:35:29,Warehouse,14358.58
ORD-273,Invoice Sent,2024-05-16 22:30:22,Accounts Receivable,14358.58
ORD-273,Payment Received,2024-05-19 15:45:29,Accounts Receivable,14358.58
ORD-274,Order Created,2024-06-07 00:00:00,Sales Rep,40189.27
ORD-274,Credit Check,2024-06-09 21:38:27,Finance Team,40189.27
ORD-274,Goods Issued,2024-06-11 08:35:49,Warehouse,40189.27
ORD-274,Invoice Sent,2024-06-13 22:04:27,Accounts Receivable,40189.27
ORD-274,Payment Received,2024-06-15 17:39:08,Accounts Receivable,40189.27
ORD-275,Order Created,2024-04-27 00:00:00,Sales Rep,48183.42
ORD-275,Credit Check,2024-04-30 03:13:30,Finance Team,48183.42
ORD-275,Goods Issued,2024-05-02 15:43:05,Warehouse,48183.42
ORD-275,Invoice Sent,2024-05-03 23:01:07,Accounts Receivable,48183.42
ORD-275,Payment Received,2024-05-06 16:17:17,Accounts Receivable,48183.42
ORD-276,Order Created,2024-04-28 00:00:00,Sales Rep,47618.76
ORD-276,Credit Check,2024-04-30 17:32:52,Finance Team,47618.76
ORD-276,Goods Issued,2024-05-03 04:01:19,Warehouse,47618.76
ORD-276,Invoice Sent,2024-05-05 19:00:35,Accounts Receivable,47618.76
ORD-276,Payment Received,2024-05-08 21:31:46,Accounts Receivable,47618.76
ORD-277,Order Created,2024-05-01 00:00:00,Sales Rep,32683.69
ORD-277,Credit Check,2024-05-03 01:34:49,Finance Team,32683.69
ORD-277,Goods Issued,2024-05-06 10:33:35,Warehouse,32683.69
ORD-277,Invoice Sent,2024-05-09 11:42:31,Accounts Receivable,32683.69
ORD-277,Payment Received,2024-05-12 00:34:15,Accounts Receivable,32683.69
ORD-278,Order Created,2024-03-08 00:00:00,Sales Rep,13526.6
ORD-278,Credit Check,2024-03-09 13:11:26,Finance Team,13526.6
ORD-278,Goods Issued,2024-03-12 04:40:34,Warehouse,13526.6
ORD-278,Invoice Sent,2024-03-14 01:00:56,Accounts Receivable,13526.6
ORD-278,Payment Received,2024-03-16 09:03:28,Accounts Receivable,13526.6
ORD-279,Order Created,2024-06-12 00:00:00,Sales Rep,5681.23
ORD-279,Credit Check,2024-06-13 07:11:08,Finance Team,5681.23
ORD-279,Goods Issued,2024-06-15 03:32:06,Warehouse,5681.23
ORD-279,Invoice Sent,2024-06-16 10:52:42,Accounts Receivable,5681.23
ORD-279,Payment Received,2024-06-17 22:10:10,Accounts Receivable,5681.23
ORD-280,Order Created,2024-06-09 00:00:00,Sales Rep,43593.72
ORD-280,Credit Check,2024-06-10 17:17:03,Finance Team,43593.72
ORD-280,Goods Issued,2024-06-12 03:35:50,Warehouse,43593.72
ORD-280,Invoice Sent,2024-06-13 09:45:32,Accounts Receivable,43593.72
ORD-280,Payment Received,2024-06-16 03:32:11,Accounts Receivable,43593.72
ORD-281,Order Created,2024-06-08 00:00:00,Sales Rep,30747.61
ORD-281,Credit Check,2024-06-10 17:32:47,Finance Team,30747.61
ORD-281,Goods Issued,2024-06-12 13:08:34,Warehouse,30747.61
ORD-281,Invoice Sent,2024-06-15 06:20:49,Accounts Receivable,30747.61
ORD-281,Payment Received,2024-06-16 14:30:50,Accounts Receivable,30747.61
ORD-282,Order Created,2024-03-04 00:00:00,Sales Rep,7946.95
ORD-282,Credit Check,2024-03-05 06:32:56,Finance Team,7946.95
ORD-282,Goods Issued,2024-03-07 15:54:57,Warehouse,7946.95
ORD-282,Invoice Sent,2024-03-09 11:19:24,Accounts Receivable,7946.95
ORD-282,Payment Received,2024-03-11 07:52:36,Accounts Receivable,7946.95
ORD-283,Order Created,2024-01-24 00:00:00,Sales Rep,36162.29
ORD-283,Credit Check,2024-01-25 12:11:43,Finance Team,36162.29
ORD-283,Goods Issued,2024-01-26 22:59:32,Warehouse,36162.29
ORD-283,Invoice Sent,2024-01-29 21:30:50,Accounts Receivable,36162.29
ORD-283,Payment Received,2024-02-01 11:37:45,Accounts Receivable,36162.29
ORD-284,Order Created,2024-02-05 00:00:00,Sales Rep,14433.87
ORD-284,Credit Check,2024-02-06 04:06:41,Finance Team,14433.87
ORD-284,Goods Issued,2024-02-08 23:01:57,Warehouse,14433.87
ORD-284,Invoice Sent,2024-02-10 08:14:32,Accounts Receivable,14433.87
ORD-284,Payment Received,2024-02-11 23:45:51,Accounts Receivable,14433.87
ORD-285,Order Created,2024-06-17 00:00:00,Sales Rep,12106.16
ORD-285,Credit Check,2024-06-19 05:37:24,Finance Team,12106.16
ORD-285,Goods Issued,2024-06-21 02:51:32,Warehouse,12106.16
ORD-285,Invoice Sent,2024-06-23 18:47:18,Accounts Receivable,12106.16
ORD-285,Payment Received,2024-06-26 02:55:46,Accounts Receivable,12106.16
ORD-286,Order Created,2024-06-08 00:00:00,Sales Rep,4426.65
ORD-286,Credit Check,2024-06-10 01:55:14,Finance Team,4426.65
ORD-286,Goods Issued,2024-06-12 20:09:51,Warehouse,4426.65
ORD-286,Invoice Sent,2024-06-15 03:24:23,Accounts Receivable,4426.65
ORD-286,Payment Received,2024-06-17 04:59:18,Accounts Receivable,4426.65
ORD-287,Order Created,2024-01-03 00:00:00,Sales Rep,16892.35
ORD-287,Credit Check,2024-01-04 09:08:08,Finance Team,16892.35
ORD-287,Goods Issued,2024-01-05 11:38:52,Warehouse,16892.35
ORD-287,Invoice Sent,2024-01-07 05:48:53,Accounts Receivable,16892.35
ORD-287,Payment Received,2024-01-08 23:14:09,Accounts Receivable,16892.35
ORD-288,Order Created,2024-01-30 00:00:00,Sales Rep,49778.54
ORD-288,Credit Check,2024-02-01 00:00:48,Finance Team,49778.54
ORD-288,Goods Issued,2024-02-03 14:14:56,Warehouse,49778.54
ORD-288,Invoice Sent,2024-02-05 00:09:43,Accounts Receivable,49778.54
ORD-288,Payment Received,2024-02-08 12:21:14,Accounts Receivable,49778.54
ORD-289,Order Created,2024-02-16 00:00:00,Sales Rep,32113.04
ORD-289,Credit Check,2024-02-17 16:22:25,Finance Team,32113.04
ORD-289,Goods Issued,2024-02-20 04:02:14,Warehouse,32113.04
ORD-289,Invoice Sent,2024-02-21 14:24:21,Accounts Receivable,32113.04
ORD-289,Payment Received,2024-02-23 21:08:50,Accounts Receivable,32113.04
ORD-290,Order Created,2024-05-24 00:00:00,Sales Rep,38052.0
ORD-290,Credit Check,2024-05-25 22:07:44,Finance Team,38052.0
ORD-290,Goods Issued,2024-05-29 11:26:54,Warehouse,38052.0
ORD-290,Invoice Sent,2024-05-31 19:36:06,Accounts Receivable,38052.0
ORD-290,Payment Received,2024-06-02 22:26:07,Accounts Receivable,38052.0
ORD-291,Order Created,2024-04-24 00:00:00,Sales Rep,6871.62
ORD-291,Credit Check,2024-04-25 07:18:57,Finance Team,6871.62
ORD-291,Goods Issued,2024-04-28 06:57:18,Warehouse,6871.62
ORD-291,Invoice Sent,2024-05-01 03:27:04,Accounts Receivable,6871.62
ORD-291,Payment Received,2024-05-03 05:22:08,Accounts Receivable,6871.62
ORD-292,Order Created,2024-05-28 00:00:00,Sales Rep,42259.63
ORD-292,Credit Check,2024-05-29 10:09:09,Finance Team,42259.63
ORD-292,Goods Issued,2024-05-31 05:45:31,Warehouse,42259.63
ORD-292,Invoice Sent,2024-06-03 07:56:30,Accounts Receivable,42259.63
ORD-292,Payment Received,2024-06-06 14:32:51,Accounts Receivable,42259.63
ORD-293,Order Created,2024-02-07 00:00:00,Sales Rep,30815.83
ORD-293,Credit Check,2024-02-08 13:58:33,Finance Team,30815.83
ORD-293,Goods Issued,2024-02-09 22:24:39,Warehouse,30815.83
ORD-293,Invoice Sent,2024-02-11 09:59:15,Accounts Receivable,30815.83
ORD-293,Payment Received,2024-02-13 03:53:00,Accounts Receivable,30815.83
ORD-294,Order Created,2024-04-14 00:00:00,Sales Rep,17742.05
ORD-294,Credit Check,2024-04-15 04:12:24,Finance Team,17742.05
ORD-294,Goods Issued,2024-04-18 01:10:50,Warehouse,17742.05
ORD-294,Invoice Sent,2024-04-20 03:45:48,Accounts Receivable,17742.05
ORD-294,Payment Received,2024-04-21 18:25:42,Accounts Receivable,17742.05
ORD-295,Order Created,2024-05-30 00:00:00,Sales Rep,20452.09
ORD-295,Credit Check,2024-06-01 21:14:04,Finance Team,20452.09
ORD-295,Goods Issued,2024-06-04 15:09:17,Warehouse,20452.09
ORD-295,Invoice Sent,2024-06-05 22:55:09,Accounts Receivable,20452.09
ORD-295,Payment Received,2024-06-08 12:39:38,Accounts Receivable,20452.09
ORD-296,Order Created,2024-02-29 00:00:00,Sales Rep,29154.78
ORD-296,Credit Check,2024-03-02 16:52:06,Finance Team,29154.78
ORD-296,Goods Issued,2024-03-04 02:52:36,Warehouse,29154.78
ORD-296,Invoice Sent,2024-03-06 23:32:43,Accounts Receivable,29154.78
ORD-296,Payment Received,2024-03-08 05:07:51,Accounts Receivable,29154.78
ORD-297,Order Created,2024-02-04 00:00:00,Sales Rep,41055.04
ORD-297,Credit Check,2024-02-06 19:38:23,Finance Team,41055.04
ORD-297,Goods Issued,2024-02-09 07:06:38,Warehouse,41055.04
ORD-297,Invoice Sent,2024-02-12 05:27:53,Accounts Receivable,41055.04
ORD-297,Payment Received,2024-02-13 18:24:08,Accounts Receivable,41055.04
ORD-298,Order Created,2024-01-14 00:00:00,Sales Rep,11387.14
ORD-298,Credit Check,2024-01-15 03:53:02,Finance Team,11387.14
ORD-298,Goods Issued,2024-01-16 23:13:37,Warehouse,11387.14
ORD-298,Invoice Sent,2024-01-18 07:33:22,Accounts Receivable,11387.14
ORD-298,Payment Received,2024-01-20 16:54:50,Accounts Receivable,11387.14
ORD-299,Order Created,2024-01-20 00:00:00,Sales Rep,17958.89
ORD-299,Credit Check,2024-01-22 03:30:21,Finance Team,17958.89
ORD-299,Goods Issued,2024-01-25 00:16:37,Warehouse,17958.89
ORD-299,Invoice Sent,2024-01-27 03:53:05,Accounts Receivable,17958.89
ORD-299,Payment Received,2024-01-29 02:53:38,Accounts Receivable,17958.89
ORD-300,Order Created,2024-04-04 00:00:00,Sales Rep,16372.66
ORD-300,Credit Check,2024-04-05 23:22:44,Finance Team,16372.66
ORD-300,Goods Issued,2024-04-08 04:28:44,Warehouse,16372.66
ORD-300,Invoice Sent,2024-04-10 17:11:23,Accounts Receivable,16372.66
ORD-300,Payment Received,2024-04-12 01:34:56,Accounts Receivable,16372.66
ORD-301,Order Created,2024-06-17 00:00:00,Sales Rep,25625.74
